system:index,flood_label,.geo
2_2497,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.265061647425019,6.491989811039164]}"
2_2498,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.224098470469169,6.483096489726381]}"
2_2499,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2739549687378022,6.512471399517089]}"
2_2500,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.282309300880114,6.512471399517089]}"
2_2501,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.291472116778133,6.437282410236286]}"
2_2502,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.255898831527,6.437821399406757]}"
2_2503,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2844652575620006,6.4938762731358155]}"
2_2504,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2567073152827075,6.515974829125156]}"
2_2505,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.303060383943275,6.491450821868693]}"
2_2506,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2534733802598774,6.434317969798691]}"
2_2507,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.235147748463839,6.479862554703551]}"
2_2508,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.315996124034596,6.419226273025483]}"
2_2509,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.23703421056049,6.408985478786521]}"
2_2510,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2230204921282253,6.458302987884682]}"
2_2511,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2696430553740288,6.502230605278127]}"
2_2512,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.227871394662471,6.4547995582766164]}"
2_2513,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2656006365954906,6.423538186389257]}"
2_2514,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.213049192474499,6.468813276708881]}"
2_2515,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.246466521043745,6.47016074963506]}"
2_2516,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.234878253878603,6.418417789269776]}"
2_2517,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.236764715975254,6.480671038459258]}"
2_2518,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2491614668961035,6.472586200902183]}"
2_2519,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.1887946798032716,6.431084034775861]}"
2_2520,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2542818640155846,6.453452085350437]}"
2_2521,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.241076629339028,6.516783312880864]}"
2_2522,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2658701311807268,6.414644865076474]}"
2_2523,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2232899867134615,6.519747753318458]}"
2_2524,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2346087592933674,6.438899377747701]}"
2_2525,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.265331142010255,6.480132049288787]}"
2_2526,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2715295174706798,6.456686020373267]}"
2_2527,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2553598423565284,6.4246161647302005]}"
2_2528,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.261288723231717,6.4901033489425135]}"
2_2529,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.244580058947094,6.465848836271286]}"
2_2530,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.241346123924264,6.524868150437939]}"
2_2531,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2267934163215273,6.464501363345107]}"
2_2532,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2599412503055376,6.431892518531568]}"
2_2533,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.251856412748462,6.453452085350437]}"
2_2534,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.27476345249351,6.421921218877841]}"
2_2535,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2704515391297364,6.438090893991993]}"
2_2536,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2863517196586516,6.486060930163975]}"
2_2537,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2750329470787456,6.480940533044494]}"
2_2538,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2572463044531794,6.498457681084825]}"
2_2539,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.220056051690631,6.510315442835203]}"
2_2540,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.291741611363369,6.434317969798691]}"
2_2541,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3353997341715775,6.407368511275106]}"
2_2542,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3019824056023315,6.410063457127464]}"
2_2543,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.226254427151056,6.491720316453929]}"
2_2544,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.263444679913604,6.520017247903693]}"
2_2545,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.233261286367188,6.4523741070094935]}"
2_2546,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2548208531860565,6.469891255049824]}"
2_2547,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2642531636693115,6.452913096179965]}"
2_2548,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.308450275647992,6.508698475323787]}"
2_2549,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.323811467006436,6.427311110582559]}"
2_2550,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.237303705145726,6.485521940993504]}"
2_2551,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.28904666551101,6.455877536617559]}"
2_2552,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.239459661827613,6.4057515437636905]}"
2_2553,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.254012369430349,6.411949919224115]}"
2_2554,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2755719362492175,6.510315442835203]}"
2_2555,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2717990120559155,6.479054070947844]}"
2_2556,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.28581273048818,6.47339468465789]}"
2_2557,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.27476345249351,6.487947392260627]}"
2_2558,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.310336737744643,6.40709901668987]}"
2_2559,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.291472116778133,6.4636928795893995]}"
2_2560,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.21035424662214,6.450757139498078]}"
2_2561,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2812313225391705,6.499266164840533]}"
2_2562,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.281500817124406,6.423538186389257]}"
2_2563,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2790753658572838,6.517322302051335]}"
2_2564,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2399986509980843,6.405482049178454]}"
2_2565,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.254551358600821,6.413566886735531]}"
2_2566,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3033298785285106,6.410602446297935]}"
2_2567,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2793448604425195,6.510584937420439]}"
2_2568,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.293358578874784,6.4448282586228895]}"
2_2569,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.290933127607661,6.422729702633549]}"
2_2570,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.28581273048818,6.453452085350437]}"
2_2571,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2553598423565284,6.455069052861852]}"
2_2572,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.270990528300208,6.500613637766712]}"
2_2573,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2399986509980843,6.4779760926069]}"
2_2574,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.268834571618321,6.520556237074166]}"
2_2575,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.227871394662471,6.449948655742371]}"
2_2576,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2825787954653496,6.491181327283457]}"
2_2577,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2505089398222826,6.440785839844351]}"
2_2578,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.289855149266718,6.462614901248456]}"
2_2579,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2456580372880373,6.490911832698221]}"
2_2580,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2828482900505858,6.433509486042984]}"
2_2581,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2580547882088866,6.493337283965344]}"
2_2582,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2874296979995954,6.517322302051335]}"
2_2583,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.282039806294878,6.466387825441758]}"
2_2584,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.236764715975254,6.514088367028505]}"
2_2585,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.306563813551341,6.465040352515579]}"
2_2586,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.303060383943275,6.404134576252275]}"
2_2587,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2214035246168105,6.511932410346618]}"
2_2588,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.263444679913604,6.472586200902183]}"
2_2589,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.272607495811623,6.407638005860341]}"
2_2590,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.304946846039926,6.489564359772042]}"
2_2591,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2742244633230384,6.432431507702041]}"
2_2592,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.22598493256582,6.519208764147986]}"
2_2593,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.304946846039926,6.494684756891523]}"
2_2594,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2211340300315743,6.501961110692891]}"
2_2595,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.265061647425019,6.474742157584069]}"
2_2596,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.259671755720302,6.465579341686051]}"
2_2597,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2793448604425195,6.405212554593219]}"
2_2598,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2825787954653496,6.481479522214966]}"
2_2599,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.308719770233228,6.484982951823032]}"
2_2600,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.243232586020915,6.466657320026994]}"
2_2601,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.248622477725632,6.446445226134305]}"
2_2602,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.242693596850443,6.444289269452418]}"
2_2603,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.223559481298697,6.472855695487419]}"
2_2604,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3035993731137467,6.407638005860341]}"
2_2605,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.30467735145469,6.513279883272797]}"
2_2606,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2532038856746412,6.4547995582766164]}"
2_2607,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.315457134864124,6.403056597911331]}"
2_2608,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2286798784181783,6.406560027519398]}"
2_2609,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2885076763405388,6.455069052861852]}"
2_2610,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.272876990396859,6.449140171986663]}"
2_2611,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2472750047994525,6.454260569106145]}"
2_2612,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.30791128647752,6.496571218988174]}"
2_2613,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2750329470787456,6.473933673828362]}"
2_2614,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2739549687378022,6.51570533453992]}"
2_2615,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2755719362492175,6.4321620131168045]}"
2_2616,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.289855149266718,6.506542518641901]}"
2_2617,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2693735607887926,6.439168872332937]}"
2_2618,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.299017965164737,6.495493240647231]}"
2_2619,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2963230193123785,6.514088367028505]}"
2_2620,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.260210744890774,6.505464540300958]}"
2_2621,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.217900095008744,6.460458944566569]}"
2_2622,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.255629336941764,6.476628619680721]}"
2_2623,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2588632719645942,6.512201904931854]}"
2_2624,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2308358351000654,6.45453006369138]}"
2_2625,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.283926268391529,6.465579341686051]}"
2_2626,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.329470853296389,6.404943060007983]}"
2_2627,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.302521394772803,6.450757139498078]}"
2_2628,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2736854741525665,6.440516345259116]}"
2_2629,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2825787954653496,6.466387825441758]}"
2_2630,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2383816834866694,6.496301724402938]}"
2_2631,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.325428434517851,6.422190713463078]}"
2_2632,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.262097206987425,6.458572482469918]}"
2_2633,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2523954019189336,6.5127408941023255]}"
2_2634,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2607497340612452,6.498727175670061]}"
2_2635,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2682955824478492,6.493337283965344]}"
2_2636,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3601932360132762,6.401170135814681]}"
2_2637,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.284195762976765,6.48579143557874]}"
2_2638,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2327222971967164,6.4863304247492115]}"
2_2639,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.251856412748462,6.447523204475248]}"
2_2640,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.240807134753792,6.474472662998834]}"
2_2641,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.313570672767473,6.407368511275106]}"
2_2642,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2553598423565284,6.439977356088644]}"
2_2643,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2440410697766224,6.521095226244637]}"
2_2644,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.247005510214217,6.478245587192136]}"
2_2645,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.1869082177066206,6.441863818185295]}"
2_2646,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.229488362173886,6.4750116521693055]}"
2_2647,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2340697701228955,6.465040352515579]}"
2_2648,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.33135731539304,6.4103329517127]}"
2_2649,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2302968459295935,6.496571218988174]}"
2_2650,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3639661602065782,6.400092157473737]}"
2_2651,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.287699192584831,6.506812013227137]}"
2_2652,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.263983669084076,6.488216886845862]}"
2_2653,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2769194091753966,6.52217320458558]}"
2_2654,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2534733802598774,6.483904973482089]}"
2_2655,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.216013632912093,6.458302987884682]}"
2_2656,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.240537640168556,6.492798294794872]}"
2_2657,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.21493565457115,6.453452085350437]}"
2_2658,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.314109661937945,6.429467067264445]}"
2_2659,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.220325546275867,6.505734034886193]}"
2_2660,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2176306004235085,6.443211291111474]}"
2_2661,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.28581273048818,6.404404070837511]}"
2_2662,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.300365438090916,6.494415262306287]}"
2_2663,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2418851130947353,6.50330858361907]}"
2_2664,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2755719362492175,6.519747753318458]}"
2_2665,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2623667015726605,6.50465605654525]}"
2_2666,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.295514535556671,6.518400280392278]}"
2_2667,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2025389036503005,6.420304251366427]}"
2_2668,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2340697701228955,6.460458944566569]}"
